,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,CustomerDays,marital,education,MntTotal,MntRegularProds,AcceptedCmpOverall,ChildrenTotal,NumPurchasesTotal
757,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,62,2313,Together,PhD,1158,1158,0,0,17
758,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,65,2352,Single,Master,39,35,0,2,4
759,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,49,2449,Single,Graduation,1391,1257,0,1,20
760,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,46,2244,Single,PhD,1230,1230,0,0,18
761,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,44,2235,Together,Graduation,24,19,0,2,4
762,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,50,2208,Single,Graduation,16,7,0,1,4
763,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,48,2261,Married,Graduation,19,14,0,1,3
764,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,48,2535,Together,Graduation,35,32,0,1,4
765,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,34,2767,Married,Basic,40,23,0,1,5
766,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,60,2293,Together,Master,41,35,0,2,7
767,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,52,2702,Divorced,PhD,615,417,1,1,18
768,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,42,2190,Married,Master,490,351,1,1,16
769,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,44,2818,Divorced,Graduation,343,309,0,1,13
771,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,63,2758,Married,PhD,706,683,3,0,16
772,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,70,2504,Single,Graduation,37,24,1,0,5
773,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,42,2402,Married,Graduation,258,246,0,2,11
774,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,59,2609,Single,Graduation,125,73,0,1,7
775,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,58,2684,Single,Master,303,291,1,0,12
776,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,66,2160,Married,PhD,732,697,0,1,20
777,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,55,2773,Divorced,2n Cycle,894,717,0,1,23
779,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,52,2356,Married,Graduation,55,50,0,1,7
780,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,50,2357,Married,Master,557,541,0,1,17
781,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,64,2619,Widow,Graduation,33,25,0,2,4
782,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,69,2685,Married,Graduation,123,76,0,2,7
783,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,76,2395,Single,PhD,1145,1123,0,0,27
784,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,62,2608,Married,Graduation,1497,1468,3,0,22
785,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,44,2396,Married,Master,437,416,0,2,15
786,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,49,2257,Married,Master,63,63,0,1,5
787,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,63,2410,Married,Graduation,360,315,0,1,13
788,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,48,2623,Married,Graduation,894,761,1,2,13
789,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,48,2608,Single,Graduation,1384,1290,0,1,20
790,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,39,2415,Married,Graduation,40,8,0,0,4
791,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,2594,Single,Graduation,38,28,0,1,5
792,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,45,2188,Single,Graduation,694,662,0,0,15
793,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,65,2669,Married,Master,791,722,0,1,21
795,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,50,2207,Together,PhD,491,487,0,1,16
796,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,44,2268,Married,Graduation,16,12,0,2,3
797,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,66,2741,Single,Graduation,502,434,0,0,16
798,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,48,2251,Married,Graduation,712,655,0,1,20
799,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,42,2460,Married,2n Cycle,43,31,0,1,5
801,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,48,2484,Married,Graduation,44,33,0,1,5
802,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,59,2173,Single,Graduation,540,503,1,0,17
803,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,57,2596,Married,Graduation,120,78,0,0,7
804,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,61,2562,Together,Graduation,1924,1891,4,1,19
805,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,61,2598,Divorced,2n Cycle,1542,1508,0,1,23
806,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,66,2577,Married,Graduation,1601,1586,2,3,14
807,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,58,2692,Divorced,Graduation,34,32,0,3,4
808,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,62,2573,Widow,PhD,1426,1370,0,1,21
809,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,36,2279,Together,Graduation,21,20,0,1,4
810,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,44,2378,Divorced,PhD,55,47,0,2,5
811,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,28,2816,Single,Graduation,535,390,0,0,17
812,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,53,2579,Together,PhD,532,522,0,2,17
813,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,40,2429,Together,2n Cycle,32,14,0,1,5
814,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,53,2659,Married,Graduation,38,37,0,2,4
815,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,64,2616,Married,Graduation,902,761,0,1,23
816,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,48,2589,Single,Master,303,221,0,1,12
818,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,40,2521,Single,2n Cycle,38,30,0,1,4
819,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,43,2259,Single,Graduation,590,419,1,1,18
820,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,70,2487,Together,Graduation,59,42,0,2,6
821,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,46,2736,Married,Graduation,262,234,0,1,11
822,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,Single,Graduation,69,49,0,1,7
823,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,39,2755,Married,Graduation,63,56,0,1,7
824,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,60,2496,Married,2n Cycle,1012,958,0,0,16
826,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,29,2797,Single,2n Cycle,1140,935,0,0,17
827,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,64,2711,Single,Master,701,638,0,1,20
828,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,57,2408,Single,Graduation,181,167,0,1,9
829,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,40,2574,Married,Graduation,35,17,0,2,7
830,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,46,2540,Single,Graduation,258,148,0,1,11
831,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,66,2328,Married,PhD,539,534,0,1,17
833,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,54,2193,Together,PhD,26,17,1,2,4
834,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,46,2263,Married,PhD,429,412,2,1,15
835,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,41,2613,Single,Graduation,1010,840,0,1,24
836,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,47,2276,Married,Master,41,41,0,1,4
837,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,35,2654,Married,Graduation,663,599,0,2,19
838,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,54,2792,Together,Graduation,39,38,0,2,4
839,85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,31,2579,Married,2n Cycle,1029,996,1,0,25
840,23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,51,2313,Together,Graduation,40,40,0,1,5
841,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,51,2293,Together,Master,258,224,0,2,11
842,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,33,2695,Married,Graduation,10,5,0,0,3
843,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,31,2792,Together,2n Cycle,275,209,0,1,11
844,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,45,2353,Single,2n Cycle,276,183,0,1,11
845,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,47,2542,Together,PhD,386,371,0,1,14
846,43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,54,2619,Single,Master,386,379,0,1,14
847,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,34,2437,Single,Master,10,10,0,2,3
848,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,42,2578,Together,Graduation,361,236,0,1,13
849,30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,41,2779,Together,Graduation,57,45,0,1,5
850,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,37,2433,Together,PhD,1727,1727,2,0,16
851,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,61,2333,Single,Graduation,957,919,1,1,14
852,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,44,2177,Together,Graduation,41,37,0,1,7
853,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,39,2245,Single,2n Cycle,157,132,0,2,8
854,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,42,2425,Together,Master,847,705,0,1,22
855,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,67,2444,Together,Graduation,1644,1611,3,0,17
856,42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,49,2523,Divorced,Master,497,399,0,2,16
857,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,37,2659,Married,Graduation,120,84,0,1,7
859,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,42,2687,Together,2n Cycle,121,114,0,1,7
860,24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,48,2298,Single,Graduation,46,6,1,1,6
861,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,45,2780,Married,Graduation,47,26,0,1,5
862,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,45,2500,Divorced,Graduation,15,14,0,2,3
863,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,39,2169,Married,2n Cycle,52,49,0,2,5
866,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,67,2739,Single,PhD,251,239,0,3,11
867,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,61,2359,Married,Graduation,50,45,0,2,5
868,51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,58,2613,Together,Graduation,506,448,0,2,16
869,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,42,2354,Single,Master,1233,1185,0,0,18
870,31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,47,2664,Married,Graduation,63,43,1,1,5
871,51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,55,2818,Widow,Master,297,241,0,2,12
872,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,37,2325,Married,Graduation,828,653,0,0,24
873,26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,29,2219,Single,Basic,12,10,0,1,3
874,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,77,2672,Divorced,PhD,860,818,1,0,22
875,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,48,2723,Single,PhD,897,655,0,1,23
876,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,64,2485,Together,Graduation,662,527,0,1,19
877,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,62,2316,Divorced,Graduation,1577,1516,0,1,23
878,37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,46,2481,Married,PhD,398,395,0,1,14
879,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,34,2409,Divorced,Graduation,58,32,0,1,7
880,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,62,2667,Married,Graduation,871,814,0,0,17
881,54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,50,2476,Divorced,Graduation,183,163,0,1,9
882,66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,53,2509,Together,Graduation,818,778,0,0,15
883,57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,47,2366,Together,Graduation,313,217,0,0,12
884,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,51,2621,Together,Graduation,254,226,0,3,11
885,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,43,2240,Single,Graduation,1182,941,0,0,17
887,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,49,2368,Widow,Graduation,21,14,0,1,3
888,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,46,2335,Together,Graduation,63,59,0,1,5
889,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,34,2270,Married,PhD,187,175,0,0,9
891,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,28,2393,Together,Graduation,1229,1205,0,0,18
892,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,57,2679,Widow,PhD,1024,850,0,1,25
893,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,48,2509,Married,Master,150,122,0,1,8
895,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,66,2573,Married,Graduation,923,870,0,0,13
896,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,60,2344,Together,Master,973,945,0,0,14
897,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,38,2485,Married,PhD,1919,1919,2,0,19
898,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,66,2383,Single,2n Cycle,303,256,0,1,12
899,74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,66,2566,Single,PhD,1634,1618,1,0,24
900,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,65,2236,Together,PhD,40,34,2,2,4
901,72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,27,2597,Single,Graduation,1046,864,0,0,18
902,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,51,2680,Single,Master,69,43,0,1,6
903,34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,72,2215,Married,PhD,50,38,0,2,6
904,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,34,2201,Together,Graduation,1728,1695,1,1,25
905,24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,41,2826,Together,Master,352,237,0,0,13
906,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,42,2298,Married,Graduation,1041,933,1,0,18
908,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,27,2215,Single,Graduation,1046,965,0,0,15
909,68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,44,2383,Married,PhD,1336,1256,0,1,20
910,79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,46,2241,Together,PhD,1101,1089,0,0,19
911,46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,31,2298,Single,Graduation,92,59,0,1,6
912,64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,69,2845,Single,PhD,903,840,1,1,23
913,25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,31,2713,Married,Basic,25,18,0,1,4
914,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,68,2197,Single,Graduation,606,379,0,0,18
915,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,49,2194,Together,PhD,44,42,0,1,6
916,71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,49,2407,Together,Graduation,928,896,0,0,16
917,67536.0,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,50,2562,Married,PhD,1794,1759,1,1,27
918,55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,49,2509,Single,Graduation,673,567,0,1,23
919,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,45,2483,Divorced,PhD,796,781,0,1,21
920,64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,68,2543,Single,2n Cycle,976,832,0,2,14
921,56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,58,2503,Together,PhD,605,485,0,1,18
924,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,34,2713,Single,Basic,51,36,0,0,6
925,51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,33,2795,Married,PhD,1214,1178,2,0,18
926,57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,38,2292,Married,2n Cycle,550,417,0,1,17
927,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,41,2431,Divorced,Graduation,259,213,0,2,11
928,39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,43,2364,Together,Graduation,36,22,0,1,5
929,67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,45,2795,Divorced,2n Cycle,948,901,0,1,14
930,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,41,2209,Together,PhD,30,19,0,1,5
931,52190.0,1,1,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,44,2211,Together,PhD,59,41,1,2,6
932,44051.0,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,47,2675,Divorced,Master,153,135,0,2,8
933,42767.0,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,49,2573,Single,PhD,93,55,0,2,6
934,46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,44,2208,Together,Master,40,26,0,2,4
935,16927.0,1,1,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,44,2663,Married,PhD,49,45,0,2,7
936,59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,55,2734,Married,Graduation,336,197,0,1,13
937,53700.0,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,68,2840,Single,Graduation,611,528,0,1,18
938,59041.0,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,47,2212,Married,Graduation,90,84,0,2,6
939,54237.0,0,1,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,63,2587,Divorced,PhD,304,247,0,1,12
940,70647.0,0,1,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,53,2805,Divorced,Graduation,965,851,0,1,24
941,52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,58,2212,Single,PhD,536,494,0,1,17
942,41021.0,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,51,2705,Together,Master,52,40,0,1,5
943,40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,45,2417,Married,PhD,147,145,0,1,8
944,50183.0,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,40,2163,Married,Graduation,216,201,0,2,10
945,54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,61,2449,Together,Graduation,597,466,0,1,18
947,33471.0,1,0,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,47,2784,Married,Graduation,81,69,0,1,7
948,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,46,2601,Married,PhD,16,9,0,1,3
949,44010.0,1,0,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,40,2783,Together,Graduation,614,566,0,1,18
950,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,32,2306,Married,Graduation,1153,1108,0,0,17
951,40706.0,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,52,2687,Together,PhD,76,71,0,3,7
952,15716.0,1,0,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,32,2753,Married,2n Cycle,66,40,0,1,7
953,59052.0,0,1,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,61,2383,Divorced,2n Cycle,460,429,0,1,15
954,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,49,2782,Together,Master,1549,1534,0,0,23
955,83715.0,0,0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,58,2305,Married,Graduation,918,910,0,0,23
956,82576.0,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,61,2856,Together,Master,1892,1874,1,0,18
957,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,55,2420,Married,Master,385,359,0,3,14
958,35704.0,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,68,2336,Married,Graduation,64,34,0,2,6
959,53103.0,0,1,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,66,2449,Together,Graduation,890,695,1,1,23
960,46779.0,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,60,2511,Widow,2n Cycle,16,9,0,2,3
961,4861.0,0,0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,55,2166,Divorced,Graduation,5,4,0,0,0
962,33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,41,2485,Divorced,Master,43,32,0,1,5
963,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,42,2417,Divorced,Graduation,1096,1042,0,1,26
